33887	2014	spring	ECE	453	Ultrasound Imaging		\N	0
33893	2014	spring	ECE	461	Introduction to VLSI	Intorduction to digital integrated circuit design. CMOS inverter. Combinational logic gates in CMOS and other more complex design styles. Sequential logic circuits. Arithmetic building blocks. Power, area, and speed issues in digital circuits. Memories and array structures. Design verification and testing using Cadence custom design tools.	\N	0
33926	2014	spring	ECE	463	VLSI Error Control Systems	This course reviews the reliability challenges introduced by the multi-core billion-transistor integration era, and discusses circuit, architectural, and algorithm level solutions to address these challenges. After a brief review of IC design and layout concepts, students are introduced to the tradeoffs in continued CMOS scaling. Lectures, assigned readings, discussions, student presentations, review reports of the research literature, computer simulations and modeling, design projects of varying complexity, and a final scholarly paper required.	\N	0
33934	2014	spring	ECE	468	Advanced Analog CMOS Integrated Circuit Design II	Circuitry, algorithms and architectures used in analog and mixed-mode CMOS integrated circuits. Switched-capacitor (SC) elements, stages, filters. Other SC circuits: S/H stages, comparators, amplifiers, PGAs, oscillators, modulators, voltage boosters and dividers,Non-ideal effects in SC circuits, and correction techniques. Low-voltage SC design. Switched-current (SI) circuits. CMOS data converters: Nyquist-rate data converter fundamentals; SC and SI implementations of DACs and ADCs. Oversampling (delta-sigma) data converters: fundamentals and implementations.Continuous-time filters based on Gm-C and MOSFET-C schemes; self-tuning techniques.	\N	0
33943	2014	spring	ECE	475	Audio Software Design I	This course aims to give students the ability to develop their own audio/music programs in C and a few major open-source audio programming languages. It begins with an introduction to computer music and audio programming, and a comparative survey of audio programming languages. After an overview of the C language, we then explore the topics of programming for sound synthesis. The second half of this course introduces the primary techniques of sound design using the audio programming environments of Pure Data and CSound. Students will practice their programming techniques through a series of programming assignments and a final project.	\N	0
33951	2014	spring	ECE	479	Audio Recording - Technology and Fundamentals	This course covers the acoustical and psychoacoustic fundamentals of audio recording including the nature of sound, equipment used in typical recording studio, signal flow, analog to digital conversion, and DSP software plug-in use.  The course also provides practical experience in audio recording using ProTools based workstations.  Each student is required to complete a substantive recording project at the end of the course.	\N	0
34865	2014	spring	ECM	415	Bus Proc Analysis & Design		\N	0
34878	2014	spring	ECO	108	Principles of Economics	The fundamentals of microeconomic and macroeconomic theory, with applications; preparation for subsequent economics courses.	\N	0
34880	2014	spring	ECO	108	Principles of Economics	The fundamentals of microeconomic and macroeconomic theory, with applications; preparation for subsequent economics courses.	\N	0
35039	2014	spring	ECO	207	Intermediate Microeconomics	The economics of consumer choice and the demand for goods; producer choice, including the supply of goods and the demand for labor and other inputs; the effects of competition and monopoly power on prices and production.	\N	0
35042	2014	spring	ECO	207	Intermediate Microeconomics	The economics of consumer choice and the demand for goods; producer choice, including the supply of goods and the demand for labor and other inputs; the effects of competition and monopoly power on prices and production.	\N	0
35050	2014	spring	ECO	207	Intermediate Microeconomics	The economics of consumer choice and the demand for goods; producer choice, including the supply of goods and the demand for labor and other inputs; the effects of competition and monopoly power on prices and production.	\N	0
35068	2014	spring	ECO	209	Intermediate Macroeconomics	National income accounting concepts; their changes and fluctuations as explained by theories of income determination.	\N	0
35073	2014	spring	ECO	209	Intermediate Macroeconomics	National income accounting concepts; their changes and fluctuations as explained by theories of income determination.	\N	0
35096	2014	spring	ECO	209H	Intermediate Macroeconomics-Honors	National income accounting concepts, their changes and fluctuations as explained by theories of income determination. In comparison to other sections of ECO 209, this section develops those concepts more formally and mathematically.	\N	0
35117	2014	spring	ECO	217	Contract Theory	This course examines how markets can engineer trades that maintain incentives in the face of transactions costs and information problems--problems of moral hazard and adverse selection.  Emphasis will be placed on applications to insurance and employment markets, but with extensions to firm pricing, corporate finance, and public policies.	\N	0
35165	2014	spring	ECO	217W	Contract Theory	This course examines how markets can engineer trades that maintain incentives in the face of transactions costs and information problems--problems of moral hazard and adverse selection.  Emphasis will be placed on applications to insurance and employment markets, but with extensions to firm pricing, corporate finance, and public policies.	\N	0
35178	2014	spring	ECO	224	Sports and Economics	The markets for professional and amateur sports and entertainment are analyzed. Impacts of market organization and public policy on attendance, salaries, and profits are examined.	\N	0
35180	2014	spring	ECO	224W	Sports and Economics	The markets for professional and amateur sports and entertainment are analyzed. Impacts of market organization and public policy on attendance, salaries, and profits are examined.	\N	0
35199	2014	spring	ECO	230	Economic Statistics	This course is an introduction to the probability and statistical theory underlying the estimation of parameters and testing of hypotheses in economics. Linear correlation and simple regression analysis are also introduced. Students will use computers to analyze economic data.	\N	0
35206	2014	spring	ECO	230	Economic Statistics	This course is an introduction to the probability and statistical theory underlying the estimation of parameters and testing of hypotheses in economics. Linear correlation and simple regression analysis are also introduced. Students will use computers to analyze economic data.	\N	0
35219	2014	spring	ECO	231W	Econometrics	The course is an introduction to the application of econometric methods. It covers the basic tools of estimation, inference and forecast of cross-section, time-series and panel data models.	\N	0
35222	2014	spring	ECO	231W	Econometrics	The course is an introduction to the application of econometric methods. It covers the basic tools of estimation, inference and forecast of cross-section, time-series and panel data models.	\N	0
35264	2014	spring	ECO	233W	Applied Econometrics	The course is an introduction to the application of econometric methods. It covers the basic tools of estimation, inference and forecast of cross-section, time-series and panel data models. The course emphasizes the intuitive understanding and practical application of these basic tools of econometric analysis.	\N	0
35270	2014	spring	ECO	238W	Environmental Economics	The course will demonstrate that environmental problems are economic problems and examine the past, present and future visions of resource use, production and sustainability.	\N	0
35288	2014	spring	ECO	241	Pricing Strategy	This course prepares future managers to analyze the environment in which their firm/organization operates and to arrive at an appropriate pricing policy for the product or services. There are several components: cost definition and measurement; measurement of price sensitivity and the implied market segmentation; strategic analysis vis-à-vis competitors and distributors; and the legal aspects of pricing. Topics include: quantity discounts, bundling and tie-in sales, product-line pricing, pricing via distribution channels, cooperative versus opportunistic pricing and competitive bidding.	\N	0
35297	2014	spring	ECO	241W	Pricing Strategy	This course prepares future managers to analyze the environment in which their firm/organization operates and to arrive at an appropriate pricing policy for the product or services. There are several components: cost definition and measurement; measurement of price sensitivity and the implied market segmentation; strategic analysis vis-à-vis competitors and distributors; and the legal aspects of pricing. Topics include: quantity discounts, bundling and tie-in sales, product-line pricing, pricing via distribution channels, cooperative versus opportunistic pricing and competitive bidding.	\N	0
35308	2014	spring	ECO	253W	Economics of Discrimination	Economic development of African Americans during the twentieth century, with an examination of the economics of discrimination. Same as HIS 253 and AAS 253.	\N	0
35313	2014	spring	ECO	268	Economics of Globalization	This course studies the economics of world integration. We will explore the arguments for and against opening an economy to international trade in goods and financial capital. We will specifically focus on the implications of openness for welfare, growth, volatility, and inequality. The course will include economic theory as well as several applications. Applications include the growth miracles of East Asia, Indias recent transformation, emerging market crises of the 1900s, aid and development in Africa, and the impact of trade on wages in the United States.	\N	0
35324	2014	spring	ECO	268W	Economics of Globalization	This course studies the economics of world integration. We will explore the arguments for and against opening an economy to international trade in goods and financial capital. We will specifically focus on the implications of openness for welfare, growth, volatility, and inequality. The course will include economic theory as well as several applications. Applications include the growth miracles of East Asia, Indias recent transformation, emerging market crises of the 1900s, aid and development in Africa, and the impact of trade on wages in the United States.	\N	0
35331	2014	spring	ECO	269	International Trade	Trade patterns and comparative advantage; commercial policy and the distribution of gains from trade; balance of payments problems.	\N	0
35345	2014	spring	ECO	269W	International Trade	Trade patterns and comparative advantage; commercial policy and the distribution of gains from trade; balance of payments problems.	\N	0
35359	2014	spring	ECO	288	Game Theory	Game theory is a systematic study of strategic situations. It is a theory that helps us analyze economic and political strategic issues, such as behavior of individuals in a group, competition among firms in a market, platform choices of political candidates, and so on. We will develop the basic concepts and results of game theory, including simultaneous and sequential move games, repeated games and games with incomplete information. The objective of the course is to enable the student to analyze strategic situations on his or her own. The emphasis of the course is on theoretical aspects of strategic behavior, so familiarity with mathematical formalism is required.	\N	0
35362	2014	spring	ECO	288W	Game Theory	Game theory is a systematic study of strategic situations. It is a theory that helps us analyze economic and political strategic issues, such as behavior of individuals in a group, competition among firms in a market, platform choices of political candidates, and so on. We will develop the basic concepts and results of game theory, including simultaneous and sequential move games, repeated games and games with incomplete information. The objective of the course is to enable the student to analyze strategic situations on his or her own. The emphasis of the course is on theoretical aspects of strategic behavior, so familiarity with mathematical formalism is required.	\N	0
35532	2014	spring	ECO	396	Eco 207 Teaching Assistants		\N	0
35549	2014	spring	ECO	396	Eco 207 Teaching Assistants		\N	0
35555	2014	spring	ECO	396	Eco 207 Teaching Assistants		\N	0
35561	2014	spring	ECO	471	Modern Value Theory I	The foundation of modern microeconomic analysis, including consideration of consumer behavior, the theory of the firm, equilibrium under alternative market structures, and welfare implications.	\N	0
35576	2014	spring	ECO	475	Macroeconomics	Reviews the main empirical regularities that characterize economic growth and business fluctuations in market economies. Discusses various theoretical models of the business cycle, as well as the macroeconomic impact of fiscal and monetary policy.	\N	0
35587	2014	spring	ECO	481	Introduction to Math Economics	This course covers the use of optimization theory in economic analysis. The topics covered include finite-dimensional optimization (unconstrained optimization, Lagrange's Theorem, the Kuhn-Tucker Theorem), the role of convexity in optimization, parametric continuity of solutions to optimization problems, and finite- and infinite-horizon dynamic programming.	\N	0
35593	2014	spring	ECO	483	Introduction to Math Statistics	Elements of probability theory and statistics, as employed in the econometrics sequence ECO. Two credit hour class.	\N	0
35609	2014	spring	ECO	484	Introduction to Econometrics	Estimation and hypothesis testing in the standard linear model. Linear restrictions; dummy variables; multicollinearity; weighted least squares; specification error. Two credit hour class.(Same as APS 514)	\N	0
35685	2014	spring	ECO	501	Seminar Labor Economics	Selected topics in labor economics are discussed. The topics vary from year to year. In recent years, topics have included human capital, models of wage growth , inequality, and labor policy.	\N	0
35692	2014	spring	ECO	507	Economic Theory Workshop		\N	0
35701	2014	spring	ECO	510	Seminar International Financ	Topics in exchange rates, the balance of payments, asset-pricing and international capital flows, macroeconomics of open economies, and monetary systems.	\N	0
35716	2014	spring	ECO	511	International Workshop		\N	0
35738	2014	spring	ECO	521	Advanced Economic Theory		\N	0
35740	2014	spring	ECO	523	Cont. Top. in Econometrics		\N	0
35752	2014	spring	ECO	524	Topics in Game Theory	Cooperative games: axiomatic bargaining theory, games in coalitional function form, Core, Shapley value. Noncooperative games: Nash equilibria, dominance equilibria, Bayesian equilibria. Application to economics.	\N	0
35769	2014	spring	ECO	531	Macroeconomic Workshop		\N	0
35774	2014	spring	ECO	534	Topics in Macroeconomics	This is a doctoral level course in macroeconomics. Topics covered in the course are aggregate implications of financial imperfections. We will review recent papers on the implications of financial imperfections on business cycles, asset prices, government policies, firms and open economy issues.	\N	0
35783	2014	spring	ECO	535	Quantitative Macroeonomics	The focus of this course is on studying macroeconomic models with many types of households and firms. Models of capital, labor, financial, and marriage markets are presented. Issues such as adoption of new technologies, the determination of asset prices, marriage and divorce, and unemployment are studied. The development of the mathematical and computational skills required to do state-of-the-research in macroeconomics is stressed.	\N	0
35803	2014	spring	ECO	547	Econometrics Workshop		\N	0
35812	2014	spring	ECO	551	Applied Economics Workshop		\N	0
35829	2014	spring	ECO	575	Political Economy I	Models-based course covering fundamental topics in theoretical political economy. Voting, electoral competition, special interest politics and political accountability. Highlights include institutional features shaping public policy and institutional design. Collective decisions viewed as outcomes of game played by individual decision-makers. Empirical motivations for and implications of the political economy models will be discussed.	\N	0
39250	2014	spring	EES	101	Introduction to Geological Sciences	This introductory geology class provides a broad overview of the earth sciences, from planetary evolution to the interplay of geology and climate. The course is a prerequisite for all undergraduate majors who are considering careers in the earth and environmental sciences, while also satisfying science requirements for other undergraduate majors. We will introduce the class with the unifying framework for Earth Science: plate tectonics. Throughout the semester we will look at the physical interactions between different realms on Earth, including the interior (core and mantle), the outer shell (termed lithosphere), oceans and atmosphere. We will explore the dynamic processes operating on Earth and how these processes have been recorded and have varied over the geologic history. During the last third of the semester, we will discuss geologic problems that have a particular relevance to humans, such as energy and mineral resources, water resources, climate and global change.	\N	0
39310	2014	spring	EES	204W	Earth Materials	The goal of this course is to provide an overview of the chemical and physical properties of the material constituents of the Earth and terrestrial planets, including minerals, rocks and lavas.  The class will explore the relationship between the atomic structure and the properties of naturally-occurring solids, and the basic principles that govern the composition and occurrence of these materials.  Laboratories are devoted to exercises in crystallography, X-ray diffraction, optical mineralogy and hand-specimen mineral identification.  This is a writing requirement section	\N	0
39328	2014	spring	EES	208	Structural Geology	Geometric analysis of faults, folds, joints, foliation and lineation developed in deformed rocks. Mechanical properties of rock, theories of experimental rock deformation. Labs focus on analysis of structural data using geologic maps, and orthographic and stereographic projections.  One-day weekend field trip.	\N	0
39361	2014	spring	EES	212	Clim Chng Pers Chem. Ocean.	Most introductory courses to chemical oceanography cover a variety of topics that are only related because they are under the broad umbrella of chemical oceanography. Some of these topics include the carbon dioxide and inorganic carbon chemistry, salinity, marine nutrients, dissolved gases and organic constituents.  Similarly, most discussions of climate change and chemical oceanography only touch on ocean acidification. This course seeks to provide the same broad prospective to conventional chemical oceanography courses but will interweave the unifying theme of climate change into these numerous and diverse topics.	\N	0
39376	2014	spring	EES	222	Energy Resources		\N	0
39393	2014	spring	EES	255	Planetary Science: Geologic Evolution	This course will focus on geologic and geophysical studies of planets (interiors and surfaces), and the conditions that led to the origin of life. We will start with initial conditions, defined here as the formation of Earth and the Moon-forming event, and trace development of the planet from cooling of the magma ocean onwards. We next consider how our planetary neighbors (Venus and Mars) evolved, as well as key satellites in the solar system that may harbor life, or provide insight into early conditions on Earth.	\N	0
39409	2014	spring	EES	255W	Planetary Science: Geologic Evolution	This course will focus on geologic and geophysical studies of planets (interiors and surfaces), and the conditions that led to the origin of life. We will start with initial conditions, defined here as the formation of Earth and the Moon-forming event, and trace development of the planet from cooling of the magma ocean onwards. We next consider how our planetary neighbors (Venus and Mars) evolved, as well as key satellites in the solar system that may harbor life, or provide insight into early conditions on Earth.	\N	0
39414	2014	spring	EES	299	Field Geology	This course covers the essential geologic and geophysical approaches to field stratigraphy, mapping, and structural interpretation. The coursework is based on observations made during a substantial field excursion (usually six weeks long). Additional credit may be earned by laboratory analysis of samples collected during the field excursion.	\N	0
39423	2014	spring	EES	299W	Field Geology	This course covers the essential geologic and geophysical approaches to field stratigraphy, mapping, and structural interpretation. The coursework is based on observations made during a substantial field excursion (usually six weeks long). Additional credit may be earned by laboratory analysis of samples collected during the field excursion.	\N	0
39437	2014	spring	EES	352	Ees Iss in Group Leadership	Designed for Workshop leaders.  This course offers training in group dynamics, learning theory and science pedagogy.  The larger goals for this course are to develop leadership skills, to foster ongoing communication among faculty members and Workshop leaders, and to provide an environment for focused review of Workshop modules. This section of CAS/EES 352 will train undergraduate Workshop leaders for Introduction to Geological Sciences (EES 101)	\N	0
39559	2014	spring	EES	412	Clim Chng Pers Chem. Ocean.	Most introductory courses to chemical oceanography cover a variety of topics that are only related because they are under the broad umbrella of chemical oceanography. Some of these topics include the carbon dioxide and inorganic carbon chemistry, salinity, marine nutrients, dissolved gases and organic constituents.  Similarly, most discussions of climate change and chemical oceanography only touch on ocean acidification. This course seeks to provide the same broad prospective to conventional chemical oceanography courses but will interweave the unifying theme of climate change into these numerous and diverse topics.	\N	0
39562	2014	spring	EES	422	Energy Resources		\N	0
39586	2014	spring	EES	455	Planetary Science: Geologic Evolution	This course will focus on geologic and geophysical studies of planets (interiors and surfaces), and the conditions that led to the origin of life. We will start with initial conditions, defined here as the formation of Earth and the Moon-forming event, and trace development of the planet from cooling of the magma ocean onwards. We next consider how our planetary neighbors (Venus and Mars) evolved, as well as key satellites in the solar system that may harbor life, or provide insight into early conditions on Earth.	\N	0
39672	2014	spring	EES	492	Graduate Field Seminar		\N	0
39734	2014	spring	EES	499	Research Frontiers in Earth Sciences		\N	0
40005	2014	spring	ENG	240	Introduction to Literary Theory	This course introduces students to several different 20th-century approaches to literary analysis: from New Criticism to Formalism to Structuralism to Deconstruction to New Historicism to feminist and postcolonial theory, various theoretical movements have asked fundamental questions about (and offered provisional hypotheses on) the nature of signification, interpretation, truth, and knowledge. Not just methods for reading, these approaches challenge us to rethink the relationship between representation and reality, language and life. Students will gain familiarity with all of the major schools of literary theory and engage with them critically through writing assignments and exams.	\N	0
40036	2014	spring	ENG	117	Introduction to the Art of Film	As an introduction to the art of film, this course will present the concepts of film form, film aesthetics, and film style, while remaining attentive to the various ways in which cinema also involves an interaction with audiences and larger social structures. Applicable English Clusters: Modern and Contemporary Literature [H1ENG008]; Language, Media, and Communication [H1ENG016]	\N	0
40054	2014	spring	ENG	123	Playwriting	Not unlike the essay or laboratory experiment, a play is a tool that allows the curious mind to develop, test, and rethink ideas, and to grapple with significant issues (both public and private) in live, three-dimensional space. Playwriting introduces the beginning writer interested in exploring the discipline of live performance (and the seasoned writer wishing to develop his/her craft) to the exciting world of writing for the stage. Each semester, students in this course get the chance to study with a different, award-winning guest playwright. In so doing, they get to experience instruction and guidance under the tutelage of some of the most exciting voices working professionally in the American theatre.	\N	0
40063	2014	spring	ENG	131	Reporting & Writing the News	A laboratory course (requiring typing) on the fundamentals of gathering, assessing, and writing news.	\N	0
40072	2014	spring	ENG	131	Reporting & Writing the News	A laboratory course (requiring typing) on the fundamentals of gathering, assessing, and writing news.	\N	0
40089	2014	spring	ENG	134	Public Speaking	Basic public speaking is the focus of this course. Emphasis is placed on researching speeches, using appropriate language and delivery, and listening critically to oral presentations. ENG 134 contains two quizzes, a final exam, and four speeches to be given by the student. The speeches include a tribute, persuasive, explanatory, and problem-solving address. The course utilizes instructor Curt Smith's experience as a former White House presidential speechwriter. Applicable English Cluster: Media, Culture, and Communication [H1ENG016]	\N	0
40091	2014	spring	ENG	135	Introduction to Debate	The purpose of this course is to give students an appreciation for and knowledge of critical thinking and reasoned decision-making through argumentation. Students will research both sides of a topic, write argument briefs, and participate in formal and informal debates. Students will also be exposed to the major paradigms used in judging debates. Applicable English Cluster: Media, Culture, and Communication [H1ENG016]	\N	0
40107	2014	spring	ENG	135	Introduction to Debate	The purpose of this course is to give students an appreciation for and knowledge of critical thinking and reasoned decision-making through argumentation. Students will research both sides of a topic, write argument briefs, and participate in formal and informal debates. Students will also be exposed to the major paradigms used in judging debates. Applicable English Cluster: Media, Culture, and Communication [H1ENG016]	\N	0
40115	2014	spring	ENG	161	Introduction to Video Art	This course introduces the basic aesthetic and technical elements of video production. Emphasis is on the creative use and understanding of the video medium while learning to use the video camera, video editing processes and the fundamental procedures of planning video projects. Strategies for the use of video as an art-making tool will be explored. Works by artists and directors critically exploring media of film and video will be viewed and discussed. Video techniques will be studied through screenings, group discussions, readings, practice sessions and presentations of original video projects made during the course. Declared FMS and Studio Art (SA) major are given priority registration, followed by FMS and SA minors. For questions on registration for this course, contact Juliet Carello at juliet.carello@rochester.edu	\N	0
40121	2014	spring	ENG	170	Technical Theater	Introductory course to the theories, methods, and practice of set construction, power tools, rigging, stage lighting, drafting, sound, and scene painting. Lab participation in theater program productions required.	\N	0
40139	2014	spring	ENG	172	Introduction to Stage Lighting & Sound	This course introduces students to the mechanics and aesthetics of lighting and sound design for the theatre.  Students gain a thorough understanding of lighting and sound equipment, procedures, safety, and how these fascinating elements contribute to creating theatrical storytelling.  Students work actively with these technologies on productions, getting valuable practical experience.	\N	0
40142	2014	spring	ENG	174	Acting Techniques I & Acting Lab	This course serves as an introduction to, and exploration of the acting process for the stage, developing the fundamental skills students need to approach a text from a performers standpoint  and to create character.  The course takes as its basic premise that the actors instrument is the selfwith all of the physical, psychological, intellectual, social, moral and spiritual implications of that term.  Students will be encouraged in both the expression and the expansion of the self and of the imagination.  The class will also help the student develop an overall appreciation for the role of the theatre in todays society.	\N	0
40168	2014	spring	ENG	176	Voice & Movement for the Actor	This course aims to help students explore the full range and expressiveness of their speaking voice; to help them understand and master the relationship between text, movement, and vocal expression; to encourage and give them the skills to expand their movement ranges while learning a descriptive system for understanding movement and meaning.  The course allows students to analyze their own movement profiles as actors, to create characters through clear movement and vocal choices, and to embody these characters fully.	\N	0
40173	2014	spring	ENG	180	Directing & Directing Lab	Introductory directing techniques for aspiring directors.Exploring the nature of the theatrical events, investigate the nature of conceptualization, visualization, text analysis, action and design as they pertain to the director's craft. In conjuntion with a weekly scheduled lab.	\N	0
40216	2014	spring	ENG	206	The Divine Comedy of Dante Alighieri: Discover the Wonders of A Medieval Mind	The course approaches The Divine Comedy both as a poetic masterpiece and as an encyclopedia of medieval culture. Through a close textual analysis of selected cantos from Inferno, Purgatorio, and Paradiso, students learn how to approach Dantes poetry as a vehicle for thought, an instrument of self-discovery, and a way to understand and affect the historical reality. They also gain a perspective on the Biblical, Christian, and Classical traditions as they intersect with the multiple levels of Dantes concern, ranging from literature to history, from politics to government, from philosophy to theology. A visual component, including illustrations of the Comedy and multiple artworks pertinent to the narrative, complements the course. Class format includes lectures and discussion. Intensive class participation is encouraged. No prerequisites. Part of the Dante Humanities Cluster.	\N	0
40238	2014	spring	ENG	210	Shakespeare	The class will explore the full range of Shakespeare's theater, including examples of history plays, comedy, tragedy, and romance. We will be approaching the plays from many angles, looking at their stark and extravagant language, their invention of complex, conflicted human characters, their analyses of the worlds of politics and war, their self-conscious theatricality, as well as their ways that they join together play and seriousness, the the tragic and the comic. Well discuss the plays fascination with madness and delusion, the work of dreams, as well as their interest in ghosts, witchcraft, and magic. This course can fulfill the pre-1800 requirement for the English major. Applicable English Clusters: Great Books, Great Authors; Plays, Playwrights, and Theater.	\N	0
40269	2014	spring	ENG	222	The Nineteenth-Century Novel	This course introduces students to some of the major British novelists during the nineteenth century such as Jane Austen, Charlotte Bronte, Charles Dickens, George Eliot, and Thomas Hardy. The course will situate these novelists within the aesthetic and historical concerns of the period and cover an array of topics (e.g. the rise of the novel, the marriage plot as a narrative device, capitalism, gender, sexuality, race, and empire).	\N	0
40274	2014	spring	ENG	227	American Moderns	The course deals with the literature of the Modern period, both "high" literature and some outstanding examples of popular literature. We will also discuss the history and culture of the times, the revolutions in art, architecture, music, and film.	\N	0
40312	2014	spring	ENG	242	Idea of America	What is America? A country? A continent? A political ideal? A culture? This course traces the development of ideas about America, from its historical beginnings to our own time, from European fantasies about the New World and its possibilities to the experiences of settlers and citizens facing its realities. We will explore the competing and even contending narratives of America in a wide variety of cultural documents, from orations, sermons and political tracts to novels, poems, photographs, and films. The course is open to all interested students and required for all American Studies majors.	\N	0
40348	2014	spring	ENG	113	British Literature I	This course immerses students in the most challenging, influential, and engaging writings in English, from the eighth to the eighteenth centuries. Our aim will be to enjoy and understand these texts in themselves, while also examining their relation to each other and to their larger historical contexts. Students should leave the course with genuine affection and intimate knowledge of particular writings, together with an assured sense of the contours and highlights of cultural history.  The course spans the medieval, Renaissance, Restoration, and Neoclassic eras, and includes epic, romance, drama, and lyric, in comic, tragic, satiric and other modes. Our emphasis will be on the careful appreciation of language, texture, tone, and structure in representative texts and authors.  Together we will read Beowulf, Chaucer, Malory, Spenser, Marlowe, Shakespeare, Donne, Jonson, Milton, Swift, Pope and more. Class will proceed by lecture and discussion.	\N	0
40356	2014	spring	ENG	245	The Outsider in Literature	This course uses literature to analyze social behavior, specifically processes of inclusion and exclusion. How communities are constructed, around what signs and sets of practices, and the role that exclusion plays in defining a community are topics we will explore. What does it mean to belong? To be excluded? And just how stable are these categories? Literature from a variety of traditions, historical periods, and genres will provide examples, case histories, and a vocabulary with which such social phenomena can be discussed. Texts include Beowulf, John Gardners Grendel, Nathaniel Hawthornes The Scarlet Letter, Seamus Heaneys The Cure at Troy, Amin Maaloufs In the Name of Identity, Toni Morrisons The Bluest Eye, Peter Shaffers Equus, Virginia Woolfs A Room of Ones Own, Richard Wrights Black Boy, and more. Course requirements include two essays, bi-weekly response papers, and class participation.	\N	0
40367	2014	spring	ENG	245	The Outsider in Literature	This course uses literature to analyze social behavior, specifically processes of inclusion and exclusion. How communities are constructed, around what signs and sets of practices, and the role that exclusion plays in defining a community are topics we will explore. What does it mean to belong? To be excluded? And just how stable are these categories? Literature from a variety of traditions, historical periods, and genres will provide examples, case histories, and a vocabulary with which such social phenomena can be discussed. Texts include Beowulf, John Gardners Grendel, Nathaniel Hawthornes The Scarlet Letter, Seamus Heaneys The Cure at Troy, Amin Maaloufs In the Name of Identity, Toni Morrisons The Bluest Eye, Peter Shaffers Equus, Virginia Woolfs A Room of Ones Own, Richard Wrights Black Boy, and more. Course requirements include two essays, bi-weekly response papers, and class participation.	\N	0
40375	2014	spring	ENG	245	The Outsider in Literature	This course uses literature to analyze social behavior, specifically processes of inclusion and exclusion. How communities are constructed, around what signs and sets of practices, and the role that exclusion plays in defining a community are topics we will explore. What does it mean to belong? To be excluded? And just how stable are these categories? Literature from a variety of traditions, historical periods, and genres will provide examples, case histories, and a vocabulary with which such social phenomena can be discussed. Texts include Beowulf, John Gardners Grendel, Nathaniel Hawthornes The Scarlet Letter, Seamus Heaneys The Cure at Troy, Amin Maaloufs In the Name of Identity, Toni Morrisons The Bluest Eye, Peter Shaffers Equus, Virginia Woolfs A Room of Ones Own, Richard Wrights Black Boy, and more. Course requirements include two essays, bi-weekly response papers, and class participation.	\N	0
40394	2014	spring	ENG	252	Theater in England	This 4-credit intersession course will be conducted in London, UK, from January 1-11, 2015. Attending two plays per day with a seminar discussion each morning, students in this course are exposed to a full range of theatre experiences, from intimate theatre-in-the-round to grand productions at the National Theatre, and from experimental performances in former industrial spaces to spectacular musicals in the West End. See the link on the English Department homepage to find the course's website, which describes the program in greater detail and contains syllabi and student journals from the past 25 years, as well as information about fees. Modest need-based financial aid is available.	\N	0
40408	2014	spring	ENG	255	Film History: Early Cinema	Intro to history, technology, cultural significance of motion pictures of the "pre-sound" era, screenings of 35mm prints accompanied by live music in the Dryden Theatre. Special attention to major pioneers, Dickson, Porter, Lumière, Méliès, and Griffith, including a variety of internationally produced films selected from the world-famous archival film collection of the George Eastman House. Same as FMS 247	\N	0
40413	2014	spring	ENG	259	Atomic Creatures: Godzilla	Origins and development of the Japanese kaiju eiga (monster film): nuclear imagery and the science fiction/horror/creature film genre.	\N	0
40462	2014	spring	ENG	270	Advanced Technical Theater	Investigate technical theater beyond the realms of Eng 170/171 (Technical Theater). Focus on work related to the scenic design and technical production of the semester's Theatre Program productions. Working in small seminars and one-on-one tutorials. Instructor will assist students in learning more in the chosen technical areas and about problem-solving scenic and technical questions raised by the set/s being built.	\N	0
40477	2014	spring	ENG	275	Advanced Creative Writing: Fiction	This workshop is for advanced fiction writers who have completed ENG 121 or have permission from the instructor. The course emphasizes the development of each student's individual style and imagination, as well as the practical and technical concerns of a fiction writer's craft. Readings will be drawn from a wide variety of modern and contemporary writers. Students will be expected to write three original short stories as well as to revise extensively in order to explore the full range of the story's potential. Applicable English Cluster: Creative Writing.	\N	0
40509	2014	spring	ENG	281	Advanced Feature Writing	From The New Yorker to the blogosphere, successful feature writers bridge the gap between news and commentary, shedding light on people, places, and perplexing issues. You'll study their methods and put them into practice as you take your own feature writing to the next level. Among the forms you'll explore in this class: profiles, trend pieces, investigations, science and travel stories, and color pieces. Among the topics you'll cover: finding and developing ideas; researching; interviewing and quoting effectively and ethically; achieving the right structure and tone; engaging your reader; fact checking; revising and pruning; and getting published. E-mail 1-2 paragraphs about why you want to take the course to mbalmain@z.rochester.edu. Applicable English Cluster: Media, Culture, and Communication [H1ENG016]	\N	0
40514	2014	spring	ENG	285	Adv Writing & Peer Tutoring	Prepares sophomores, juniors, and seniors enrolled in five-year programs, from the humanities, sciences, and the social sciences for work as writing fellows. Course design facilitates the development of a strong, intuitive writer and speaker in order to become a successful reader, listener and responder in peer-tutoring situations. Ample writing and rewriting experiences, practice in informal and formal speaking, and the critical reading of published essays and student work enhance students' ability to become conscious, flexible communicators. Before tutoring on their own, students observe writing fellows and writing center consultants conduct tutoring sessions. On completion of the course with a B or better, fellows should be prepared to accept their own hours as peer tutors. Students must also register for the recitation section.	\N	0
